Freq_Hz,X_real,X_imag,Y_real,Y_imag,H_real,H_imag,H_mag_dB,H_phase_rad,Impulse_response
12630.569336,0.820175,0.643118,-2.512038,-0.596992,-2.250093,1.036464,7.879686,2.709933,-0.042782
12631.242188,1.056111,0.431244,1.087937,2.939964,1.857179,2.025419,8.780294,0.828703,0.037872
12631.915039,0.814694,0.617254,0.320589,0.371277,0.469361,0.100115,6.376639,0.210151,-0.023770
12632.587891,1.051830,0.410042,2.925108,2.607003,3.252852,1.210460,10.808523,0.356246,0.027216
12633.260742,0.813283,0.594310,2.209410,-3.095430,-0.042154,-3.775288,11.539545,-1.581962,-0.001606
12633.933594,1.046932,0.386539,-1.505333,0.752884,-1.031702,1.100050,3.568893,2.324143,0.037662
12634.607422,0.809191,0.574146,2.417109,1.334675,2.765246,-0.312635,8.889836,-0.112581,0.074857
12635.280273,1.044210,0.364418,2.904263,-1.744506,1.959598,-2.354524,9.723791,-0.876686,-0.015754
12635.953125,0.803679,0.551909,-1.149441,-3.550855,-3.033687,-2.334930,11.659906,-2.485623,-0.088989
12636.625977,1.038716,0.344504,-2.157973,1.425844,-1.461498,1.857425,7.471012,2.237462,-0.055050
12637.298828,0.799112,0.531098,0.549093,0.366906,0.688268,0.001713,3.244827,0.002489,-0.036800
12637.971680,1.031764,0.323363,-0.620088,1.716280,-0.072537,1.686177,4.546093,1.613788,0.048435
12638.644531,0.791857,0.512003,2.439389,1.418560,2.989205,-0.141342,9.520812,-0.047249,0.038465
12639.317383,1.023640,0.303911,2.318089,-0.383652,1.978856,-0.962300,6.850152,-0.452620,0.031863
12639.990234,0.782699,0.496076,1.616965,-2.313623,0.137259,-3.042949,9.674722,-1.525720,-0.043603
12640.663086,1.018246,0.287666,-0.926595,-1.153166,-1.139027,-0.810714,2.910664,-2.523018,-0.040475
12641.335938,0.774822,0.477903,0.294377,-0.889752,-0.237862,-1.001621,0.252328,-1.803954,0.039867
12642.008789,1.010407,0.271531,-2.135673,-0.558251,-2.109788,0.014471,6.484980,3.134734,-0.017633
12642.681641,0.765798,0.460588,-0.257804,2.522853,1.207845,2.567953,9.059724,1.131146,0.022359
12643.354492,1.000585,0.257609,1.783323,0.574190,1.810045,0.107842,5.169178,0.059510,0.030657
12644.027344,0.758405,0.445776,0.421976,0.000580,0.413865,-0.242497,6.381047,-0.530012,0.045795
12644.700195,0.991268,0.241863,1.273531,1.338355,1.523478,0.978425,5.156486,0.570894,0.028852
12645.373047,0.747182,0.430043,3.174193,-0.275224,3.031871,-2.113353,11.354032,-0.608741,-0.001563
12646.046875,0.976563,0.230525,2.071168,-3.137735,1.290502,-3.517672,11.473489,-1.219179,-0.050425
12646.719727,0.738298,0.423633,-1.892880,-2.612613,-3.456354,-1.555450,11.573300,-2.718717,-0.042309
12647.392578,0.970917,0.218244,-0.233309,0.932634,-0.023206,0.965787,0.299867,1.594820,-0.019660
12648.065430,0.727349,0.410051,-0.194023,-2.265491,-1.534886,-2.249413,8.701543,-2.169578,-0.005099
12648.738281,0.958484,0.208819,-1.906042,2.125541,-1.437245,2.530731,9.278974,2.087291,0.032143
12649.411133,0.717347,0.402993,3.139944,-0.487145,3.037142,-2.385306,11.735917,-0.665762,0.003793
12650.083984,0.950445,0.200514,-1.777950,-1.525634,-2.115150,-1.158949,7.647007,-2.640342,-0.024253
12650.756836,0.708156,0.393378,0.985070,0.788347,1.535589,0.260226,3.848465,0.167868,0.010154
12651.429688,0.939204,0.191911,-0.880722,-1.339333,-1.179855,-1.184946,4.465613,-2.354042,-0.009303
12652.102539,0.697655,0.388059,0.378698,1.605785,1.392315,1.527236,6.305285,0.831578,-0.063242
12652.775391,0.931539,0.184723,1.310793,-1.633842,1.019249,-1.956033,6.870770,-1.090428,-0.036259
12653.448242,0.685453,0.380389,-1.535379,-0.512486,-2.029763,0.378748,6.297546,2.957117,0.048332
12654.121094,0.921158,0.182430,0.281665,1.103852,0.522598,1.094833,1.678395,1.125448,0.068583
12654.793945,0.677250,0.375515,0.336491,-0.130952,0.298016,-0.358599,6.627269,-0.877405,0.066323
12655.466797,0.911445,0.179902,1.528412,1.574239,1.942161,1.343845,7.464714,0.605291,0.016588
12656.140625,0.671410,0.371485,3.486847,-3.281955,1.905441,-5.942415,15.904294,-1.260503,-0.021169
12656.813477,0.900785,0.173893,-2.802349,-3.180439,-3.656343,-2.824899,13.293755,-2.483782,-0.009374
12657.486328,0.660763,0.371058,-1.056946,0.179244,-1.100278,0.889141,3.012869,2.461929,-0.018055
12658.159180,0.892882,0.173368,-1.661814,-0.150910,-1.825186,0.185375,5.270714,3.040375,0.017425
12658.832031,0.653716,0.371257,0.427594,0.895349,1.082724,0.754732,2.410261,0.608756,-0.027238
12659.504883,0.886933,0.172003,-0.664946,-1.009354,-0.935238,-0.956657,2.528195,-2.344874,-0.065725
12660.177734,0.646250,0.370387,-0.921626,0.465843,-0.762508,1.157858,2.837654,2.153159,0.027067
12660.850586,0.879828,0.171672,-0.990381,1.787866,-0.702415,2.169118,7.158746,1.883965,-0.002809
12661.523438,0.638121,0.372651,3.879635,1.320079,5.434504,-1.104953,14.879122,-0.200588,-0.021216
12662.196289,0.876858,0.175376,0.097039,-4.498744,-0.880253,-4.954474,14.034921,-1.746630,0.015332
12662.869141,0.635021,0.371477,-1.950410,0.874025,-1.688456,2.364090,9.263324,2.190995,-0.044211
12663.541992,0.870785,0.175790,0.647118,-1.250856,0.435410,-1.524368,4.002406,-1.292572,-0.039217
12664.214844,0.629650,0.373662,-1.447039,-0.136173,-1.794520,0.848680,5.955581,2.699836,0.049286
12664.887695,0.867081,0.179134,0.004078,-1.298116,-0.292123,-1.436760,3.323607,-1.771383,0.076969
12665.560547,0.626648,0.375275,-3.532466,-0.310577,-4.367538,2.119928,13.723501,2.689707,0.014305
12666.233398,0.862980,0.182802,-0.922116,2.956730,-0.328047,3.495677,10.908705,1.664366,-0.027303
12666.906250,0.626067,0.378239,0.849147,0.970529,1.679763,0.535369,4.925123,0.308538,-0.014752
12667.580078,0.859023,0.184012,0.162688,0.039392,0.190470,0.005056,14.400420,0.026538,-0.009647
12668.252930,0.623212,0.384549,-1.176393,0.635658,-0.911293,1.582278,5.229733,2.093335,0.008617
12668.925781,0.860138,0.187788,0.935723,2.732457,1.700390,2.805532,10.319065,1.025915,-0.012078
12669.598633,0.621757,0.387194,2.466692,-1.187479,2.001671,-3.156401,11.451826,-1.005635,-0.006970
12670.271484,0.858934,0.192738,-1.293824,-0.440659,-1.543705,-0.166634,3.821599,-3.034065,0.022688
12670.944336,0.622297,0.392784,1.202327,0.292563,1.593843,-0.535874,4.514019,-0.324342,-0.003514
12671.617188,0.860045,0.197576,-1.643566,-1.049458,-2.081496,-0.742058,6.887111,-2.799137,-0.037271
12672.290039,0.623967,0.399757,-0.102918,2.557089,1.744537,2.980441,10.765106,1.041234,0.027207
12672.962891,0.866603,0.202624,1.281644,-0.001898,1.401783,-0.329946,3.167792,-0.231168,0.016877
12673.635742,0.626825,0.400468,0.660090,0.625377,1.200476,0.230726,1.744599,0.189880,-0.026525
12674.308594,0.868068,0.207740,0.898604,-0.965056,0.727464,-1.285819,3.389613,-1.055934,0.003821
12674.981445,0.630760,0.405392,-0.755395,0.386747,-0.568638,0.978610,1.075583,2.097178,0.063892
12675.654297,0.872743,0.213838,1.185394,0.586258,1.436585,0.319752,3.356620,0.219008,0.028814
12676.327148,0.638124,0.408976,0.228636,-0.441054,-0.060026,-0.652702,3.669120,-1.662504,0.027094
12677.000000,0.876772,0.216938,0.632454,0.739154,0.876288,0.626221,0.644710,0.620477,0.019756
12677.673828,0.644907,0.415188,1.421716,-0.331351,1.324698,-1.366631,5.590091,-0.800977,-0.043167
12678.346680,0.885486,0.219331,1.296172,-0.703678,1.193721,-1.090359,4.172811,-0.740176,-0.035621
12679.019531,0.650559,0.417316,0.518456,-2.428021,-1.131552,-3.006349,10.136184,-1.930783,-0.051567
12679.692383,0.891662,0.223761,-1.620503,-0.352712,-1.803112,0.056922,5.124782,3.110035,-0.046184
12680.365234,0.657994,0.422238,1.002044,-0.332213,0.849199,-1.049823,2.608504,-0.890653,-0.018305
12681.038086,0.901054,0.229423,-1.248513,-1.428610,-1.680369,-1.157638,6.194863,-2.538342,0.056485
12681.710938,0.669894,0.426245,-0.194860,0.350136,0.029675,0.503792,5.939934,1.511960,0.041245
12682.383789,0.913293,0.230987,-0.767528,-1.219948,-1.107397,-1.055690,3.693662,-2.380095,-0.031792
12683.056641,0.680364,0.425976,-1.826227,0.570373,-1.551227,1.809557,7.544097,2.279480,-0.039468
12683.729492,0.921954,0.233180,-0.162797,2.237064,0.410835,2.322529,7.453034,1.395716,-0.051962
12684.402344,0.692886,0.428748,2.592041,-0.255905,2.539883,-1.940977,10.093828,-0.652527,0.065151
12685.075195,0.932717,0.232459,-1.761304,-1.863995,-2.246867,-1.438476,8.523354,-2.572128,0.059813
12685.748047,0.702420,0.433035,-0.128620,2.864400,1.688967,3.036669,10.818501,1.063213,0.019590
12686.420898,0.949570,0.236129,2.902365,-0.815861,2.677298,-1.524951,9.774219,-0.517756,-0.042163
12687.093750,0.718197,0.429979,-0.238669,-2.297792,-1.654677,-2.208747,8.817565,-2.213752,0.023097
12687.766602,0.961185,0.234397,-1.298846,-0.268610,-1.339770,0.047262,2.546008,3.106331,0.023299
12688.439453,0.731531,0.430818,0.418007,0.247403,0.572148,0.001246,4.849819,0.002178,0.010503
12689.113281,0.977125,0.233765,0.259184,-1.023035,0.013973,-1.050328,0.427271,-1.557493,-0.016468
12689.786133,0.746703,0.427916,-0.237745,-1.539954,-1.129366,-1.415129,5.156164,-2.244357,-0.042810
12690.458984,0.991470,0.231802,-1.932675,-0.947299,-2.060078,-0.473810,6.501537,-2.915528,-0.090740
12691.131836,0.762781,0.425728,-1.041985,-0.295261,-1.206307,0.286185,1.866958,2.908658,0.048125
12691.804688,1.007138,0.228342,-2.996263,0.499810,-2.722563,1.113536,9.371321,2.753349,0.087834
12692.477539,0.778821,0.423509,0.477593,2.510893,1.826318,2.230847,9.197116,0.884777,-0.008005
12693.150391,1.026405,0.225247,-0.923893,-0.620838,-0.985408,-0.388616,0.500127,-2.765949,-0.064373
12693.823242,0.798570,0.415869,-0.111129,3.428409,1.649300,3.434282,11.618017,1.123076,-0.045550
12694.496094,1.041867,0.216223,3.045782,-0.259066,2.753204,-0.820039,9.165905,-0.289482,-0.029805
12695.168945,0.813571,0.410863,0.816520,-1.536498,0.039734,-1.908652,5.616416,-1.549981,0.013239
12695.841797,1.061461,0.210447,-0.395285,-2.766651,-0.855529,-2.436836,8.241323,-1.908435,0.060549
12696.514648,0.832790,0.400720,-3.816493,-1.079874,-4.227841,0.737649,12.652606,2.968857,0.063163
12697.187500,1.077913,0.199578,-2.873457,3.497844,-1.996496,3.614672,12.317716,2.075428,0.019994
12697.860352,0.848422,0.391335,2.736908,3.167270,4.079800,1.851321,13.025941,0.425991,-0.027563
12698.533203,1.095256,0.190370,1.584116,-2.014551,1.093602,-2.029425,7.254649,-1.076536,-0.003346
12699.207031,0.865362,0.380568,-1.217561,-0.247305,-1.284288,0.279020,2.373547,2.927661,-0.032322
12699.879883,1.112561,0.180698,-0.265195,0.817837,-0.115916,0.753921,2.352016,1.723352,0.012190
12700.552734,0.884615,0.368610,1.319071,0.314918,1.396916,-0.226086,3.015704,-0.160455,-0.012461
12701.225586,1.129708,0.167150,-0.141748,-1.800485,-0.353543,-1.541452,3.981252,-1.796254,0.012846
12701.898438,0.901847,0.356122,-0.856203,-0.257857,-0.918993,0.076971,0.703391,3.058032,-0.003384
12702.571289,1.148253,0.153530,-1.382898,-1.083888,-1.307193,-0.769163,3.617969,-2.609740,0.007790
12703.244141,0.920054,0.340262,-2.101591,0.915944,-1.685497,1.618878,7.373252,2.376353,0.030356
12703.916992,1.164467,0.137420,-1.283731,1.468651,-0.940483,1.372209,4.420825,2.171642,0.009713
12704.589844,0.937704,0.324909,0.280247,2.075161,0.951436,1.883356,6.485808,1.103012,-0.024436
12705.262695,1.181853,0.118409,0.287034,0.660464,0.295887,0.529193,4.346308,1.060972,-0.029335
12705.935547,0.951501,0.307185,1.743813,1.013303,1.971068,0.428607,6.094679,0.214116,0.018795
12706.608398,1.198417,0.102303,-0.154171,-2.920268,-0.334225,-2.408239,7.716847,-1.708699,-0.029697
12707.281250,0.968297,0.287985,-2.986456,1.368447,-2.447428,2.141150,10.242567,2.422843,-0.003301
12707.954102,1.213918,0.082849,0.657119,1.430078,0.618841,1.135833,2.235169,1.071928,0.059507
12708.626953,0.983418,0.268268,-0.368383,-0.206312,-0.401915,-0.100152,7.655690,-2.897380,0.050258
12709.299805,1.229906,0.063633,-1.676704,0.842347,-1.324298,0.753404,3.657468,2.624349,-0.060181
12709.972656,1.000850,0.246364,0.232344,2.232217,0.736523,2.049024,6.758667,1.225727,-0.094940
12710.646484,1.245536,0.039276,-0.393930,0.098346,-0.313472,0.088844,9.740485,2.865417,-0.004692
12711.319336,1.014488,0.220644,-0.320237,2.970640,0.306694,2.861512,9.181518,1.464025,0.012869
12711.992188,1.255981,0.014265,1.981660,0.658311,1.583527,0.506155,4.414990,0.309374,0.067175
12712.665039,1.025286,0.198516,0.045690,-0.105944,0.023669,-0.107914,19.134377,-1.354886,0.021916
12713.337891,1.269305,-0.008581,-1.684987,1.485052,-1.335337,1.160945,4.956718,2.425942,-0.008779
12714.010742,1.038394,0.173116,3.154011,4.691663,3.688136,3.903321,14.599691,0.813736,-0.026078
12714.683594,1.281134,-0.034833,3.730721,-4.056552,2.995921,-3.084919,12.669902,-0.800033,-0.027438
12715.356445,1.049585,0.146104,-3.723704,0.769165,-3.380277,1.203366,11.097258,2.799586,0.025707
12716.029297,1.291510,-0.062321,3.043885,2.349785,2.263776,1.928647,9.466665,0.705631,0.001072
12716.702148,1.059273,0.117378,0.499078,-1.041039,0.357855,-1.022440,0.694620,-1.234121,-0.049603
12717.375000,1.298778,-0.090888,1.306606,1.287933,0.932068,1.056875,2.979217,0.848067,0.036674
12718.047852,1.067824,0.090181,2.449446,-1.034646,2.196372,-1.154419,7.893503,-0.483919,0.060570
12718.720703,1.307247,-0.121631,0.363765,-2.422852,0.446846,-1.811824,5.418761,-1.328994,0.062889
12719.393555,1.072180,0.060154,-1.346655,-1.090443,-1.308938,-0.943596,4.155895,-2.516986,0.003139
12720.066406,1.313581,-0.149615,-1.525369,0.404894,-1.181016,0.173720,1.538081,2.995546,-0.057838
12720.740234,1.078221,0.028432,0.589375,1.627861,0.586023,1.494313,4.110122,1.197059,-0.082742
12721.413086,1.315858,-0.179776,0.481817,-1.297048,0.491654,-0.918534,0.356010,-1.079340,-0.056473
12722.085938,1.083399,-0.000407,-1.154844,0.682537,-1.066181,0.629596,1.855800,2.608177,0.062988
12722.758789,1.320088,-0.213088,-0.597394,0.104315,-0.453480,0.005820,6.868115,3.128759,0.021642
12723.431641,1.083542,-0.032283,-0.593590,3.278460,-0.637403,3.006696,9.752712,1.779698,-0.022638
12724.104492,1.321731,-0.243218,3.418228,0.511829,2.432548,0.834867,8.204833,0.330610,0.039707
12724.777344,1.085870,-0.064852,0.730394,-0.473915,0.696217,-0.394858,1.933920,-0.515913,0.031277
12725.450195,1.320922,-0.277893,1.487136,-1.859357,1.361698,-1.121149,4.929273,-0.688815,-0.051941
12726.123047,1.082054,-0.096545,-2.816575,-0.150475,-2.570121,-0.368381,8.287388,-2.999230,-0.060778
12726.795898,1.320327,-0.308559,1.897627,2.398519,0.960257,2.041021,7.065351,1.131043,0.012619
12727.468750,1.080026,-0.130977,0.868770,-2.027945,1.017148,-1.754331,6.140812,-1.045368,0.027322
12728.141602,1.315859,-0.341827,-1.270643,0.850789,-1.061936,0.370701,1.021341,2.805737,0.056690
12728.814453,1.074646,-0.164736,2.322294,1.060983,1.963501,1.288278,7.415453,0.580660,0.037928
12729.487305,1.308912,-0.373572,0.301398,-2.989904,0.815761,-2.051444,6.878755,-1.192316,0.005703
12730.160156,1.069421,-0.197039,-1.896771,1.721313,-2.002234,1.240666,7.441515,2.586856,-0.004721
12730.833008,1.301640,-0.406919,2.878971,-0.595758,2.145231,0.212945,6.672067,0.098940,-0.055844
12731.505859,1.062244,-0.230208,-2.139709,-1.452623,-1.640898,-1.723118,7.529453,-2.331758,-0.022454
12732.179688,1.292101,-0.441695,0.857684,1.207442,0.308317,1.039875,0.705552,1.282559,0.002660
12732.852539,1.050942,-0.263369,-0.543551,-1.708848,-0.103236,-1.651887,4.376538,-1.633211,-0.050103
12733.525391,1.279572,-0.474894,-1.473459,0.683078,-1.186253,0.093572,1.510486,3.062875,0.016405
12734.198242,1.037104,-0.293660,-0.247213,1.439719,-0.584577,1.222685,2.640357,2.016778,-0.001935
12734.871094,1.268928,-0.504853,1.036812,-0.192334,0.757479,0.149797,2.245977,0.195238,0.007994
12735.543945,1.025412,-0.327492,-2.225249,0.530191,-2.119087,-0.159735,6.547580,-3.066356,0.033743
12736.216797,1.253197,-0.537960,1.884096,3.575912,0.235198,2.954395,9.436810,1.491354,0.020048
12736.889648,1.009918,-0.358328,3.088810,-1.438272,3.165297,-0.301070,10.047403,-0.094831,-0.090692
12737.562500,1.237713,-0.570209,-0.263010,-1.794633,0.375744,-1.276855,2.483516,-1.284602,-0.004623
12738.235352,0.992021,-0.390631,-0.318048,0.412061,-0.419174,0.250316,6.227575,2.603260,0.074746
12738.908203,1.218364,-0.601552,1.520023,-1.661338,1.544365,-0.601070,4.387555,-0.371163,0.069467
12739.581055,0.971464,-0.420323,-2.943673,-1.538136,-1.975303,-2.437972,9.932390,-2.251740,0.041497
12740.253906,1.198632,-0.630586,-0.100186,1.323524,-0.520444,0.830396,0.175393,2.130648,-0.048656
12740.926758,0.950342,-0.450259,-2.285950,-1.201424,-1.475275,-1.963168,7.803507,-2.215242,-0.057872
12741.599609,1.176048,-0.658639,-1.577846,3.829952,-2.409704,1.907086,9.751400,2.472106,0.019903
12742.273438,0.928828,-0.477956,1.977430,1.913394,0.845128,2.494896,8.412810,1.244185,-0.036956
12742.946289,1.153020,-0.687808,2.645947,-0.331786,1.819123,0.797404,5.960538,0.413120,-0.000902
12743.619141,0.903364,-0.505264,-1.351351,-2.576904,0.075843,-2.810144,8.977736,-1.543814,-0.008331
12744.291992,1.128587,-0.714101,-0.718215,2.026807,-1.265896,0.994899,4.136878,2.475493,-0.050001
12744.964844,0.876963,-0.532939,-0.665951,-1.582833,0.246455,-1.655130,4.471884,-1.422979,0.028599
12745.637695,1.099718,-0.738780,-1.649564,3.711911,-2.595945,1.631399,9.731461,2.580523,0.049645
12746.310547,0.849740,-0.555825,2.636986,-1.040341,2.734241,0.564193,8.917819,0.203488,0.053023
12746.983398,1.071948,-0.762695,-3.316555,0.549165,-2.296090,-1.121372,8.148802,-2.687282,-0.007577
12747.656250,0.820201,-0.577934,0.256014,1.702334,-0.768675,1.533881,4.688864,2.035348,-0.057486
12748.329102,1.044201,-0.783640,-2.727886,3.121949,-3.106547,0.658431,10.036400,2.932734,-0.006327
12749.001953,0.791030,-0.601153,3.476178,4.944466,-0.225522,6.079277,15.683011,1.607876,0.017019
12749.674805,1.011986,-0.803567,2.430224,0.768143,1.103161,1.635010,5.899746,0.977244,0.020759
12750.347656,0.762290,-0.619438,3.728319,1.183030,2.186223,3.328473,12.002568,0.989638,0.001308
12751.020508,0.982087,-0.825646,1.083450,-1.559656,1.428614,-0.387059,3.405936,-0.264582,-0.016612
12751.693359,0.727739,-0.639644,1.668848,2.060171,-0.110030,2.734210,8.743667,1.611016,0.020198
12752.366211,0.947382,-0.842293,3.579084,-1.217385,2.748091,1.158258,9.490758,0.398883,-0.049586
12753.039062,0.693696,-0.654530,0.938337,-1.819854,2.025090,-0.712664,6.635953,-0.338382,0.016059
12753.712891,0.914807,-0.856446,0.114854,-0.781360,0.493044,-0.392536,4.010166,-0.672388,-0.004037
12754.385742,0.660226,-0.669995,0.399905,0.290426,0.078486,0.519536,5.589691,1.420861,-0.001386
12755.058594,0.879659,-0.869426,1.523784,0.827425,0.405978,1.341876,2.934622,1.277006,0.009732
12755.731445,0.626665,-0.682447,2.906192,-1.025968,2.937151,1.561412,10.439462,0.488613,0.007060
12756.404297,0.844047,-0.881534,1.215194,-1.759741,1.730057,-0.277989,4.871915,-0.159320,-0.033750
12757.077148,0.592893,-0.692062,1.482061,-3.388364,3.881721,-1.183975,12.166819,-0.296049,-0.034912
12757.750000,0.809963,-0.894577,-4.162901,-1.766544,-1.230156,-3.539683,11.474487,-1.905272,0.041235
12758.422852,0.553699,-0.702720,1.430387,3.300643,-1.908329,3.539144,12.086364,2.065315,0.001898
12759.095703,0.772275,-0.900059,1.647592,-3.272706,2.998918,-0.742615,9.797752,-0.242745,0.026074
12759.768555,0.519483,-0.708806,-1.677184,-0.987345,-0.221984,-2.203518,6.906186,-1.671198,0.042277
12760.441406,0.735898,-0.909027,-2.148035,0.124083,-1.238072,-1.360730,5.294827,-2.309032,-0.005028
12761.114258,0.479237,-0.713772,0.829624,3.204075,-2.556210,2.878585,11.708616,2.296947,0.015502
12761.787109,0.698921,-0.910535,1.751925,-1.008079,1.625991,0.675960,4.914691,0.393986,-0.033890
12762.459961,0.443046,-0.716971,1.282963,1.076781,-0.286638,1.966545,5.965380,1.715534,-0.000372
12763.132812,0.660645,-0.913208,1.649206,-2.830225,2.892098,-0.286293,9.266610,-0.098670,-0.015261
12763.806641,0.403285,-0.716445,-0.708558,0.799265,-1.269921,-0.274156,2.273365,-2.928971,-0.096147
12764.479492,0.623576,-0.909216,2.879423,-2.153629,3.088103,1.048986,10.268092,0.327457,-0.007847
12765.152344,0.368424,-0.713867,-1.472301,-1.978678,1.348251,-2.758256,9.743162,-1.116144,0.061590
12765.825195,0.587411,-0.906519,0.493674,-1.389935,1.328380,-0.316189,2.705786,-0.233678,0.050588
12766.498047,0.332496,-0.709701,-1.953518,-1.963503,1.211213,-3.320049,10.965542,-1.220982,0.032658
12767.170898,0.551907,-0.901881,-1.931196,0.146773,-1.071756,-1.485436,5.257160,-2.195812,-0.008994
12767.843750,0.296556,-0.704593,-0.127908,0.925082,-1.180257,0.315223,1.738768,2.880604,-0.029526
